,hotelID,keywords1,keywords2,keywords3,sentiscore
11794,26941,way,key card,,0.3936842105263158
11795,34756,bill,elevator,,0.47
11796,61805,soda,,,0.426
11797,81229,late service,not recommend,,0.515263157894737
11798,27515, Great hotel. , loved it,,0.5329411764705883
11799,23902,snacks,water view,Evening Hoers D\'Vours,0.65
11800,5583,issue,mixed drink,cold,0.4089473684210526
11801,9878,beer,,,0.4995
11802,11929,weekend,,,0.449
11803,15967,bad beer,,,0.6068421052631578
11804,19522,nice perk,dam kids,,0.4066666666666667
11805,25402,Clean rooms,Pool,,0.45100000000000007
11806,49725,floor guests,good food hot,,0.5449999999999999
11807,125982,floor guests,negative feelings,,0.5135294117647058
11808,9667,noise,YO bottle of Jameson,,0.619
11809,12812,snacks,water view,,0.44333333333333336
11810,21942,issue,mixed drink,,0.54
11811,13817,hot tub minor ,margharita sweey,,0.5015
11812,21893,wife,way,,0.5231578947368422
11813,48929,key card,bill,,0.4375
11814,18198,elevator,soda,,0.5083333333333333
11815,27496,Clean rooms,Pool,,0.521578947368421
11816,12395,weekend,hours tea coffee,,0.5333333333333333
11817,42426,YO bottle of Jameson,negative feelings,,0.5724999999999999
11818,15054,mixed drink,cold,,0.4621052631578948
11819,18816,wife,way,,0.5226315789473683
11820,68493,beds,elevator,,0.6387499999999999
11821,68609,soda,odor,,0.545
11822,10644,force,Strong smell,,0.5475
11823,17804,noise,not well ,,0.6054999999999999
11824,26547,issue,disappointment All,,0.5149999999999999
11825,53433,hours tea coffee,,,0.44166666666666665
11826,119526,Hospitality room,hot tub minor ,,0.66
11827,14469,water view,wife,,0.37052631578947365
11828,42820,mixed drink,hot tub minor ,,0.5510526315789473
11829,123068,Pizza,wife,,0.5116666666666666
11830,40225,way,key card,,0.45099999999999996
11831,54104,bill,elevator,,0.4774999999999999
11832,56588,soda,,,0.45894736842105255
11833,9756,late service,not recommend,,0.4910000000000001
11834,34147, Great hotel. , loved it,,0.61
11835,8193,snacks,water view,,0.8274999999999999
11836,133,issue,mixed drink,,0.5895
11837,17517,hot tub minor ,Pizza,,0.5457894736842105
11838,116872,wife,way,,0.45352941176470596
11839,1069,key card,bill,,0.5158823529411765
11840,60775,elevator,soda,,0.6449999999999999
11841,64353,Clean rooms,Pool,,0.4444444444444444
11842,124192,weekend,hours tea coffee,,0.5178947368421053
11843,11730,YO bottle of Jameson,negative feelings,,0.48333333333333334
11844,18067,mixed drink,cold,,0.5750000000000001
11845,19414,wife,way,,0.562
11846,21937,beds,elevator,,0.48650000000000004
11847,34636,soda,odor,,0.49166666666666675
11848,78930,force,Strong smell,,0.6249999999999999
11849,331,noise,not well ,,0.61
11850,14533,mixed drink,cold,,0.40700000000000003
11851,46074,wife,way,,0.6033333333333334
11852,7509,beds,elevator,,0.5229999999999999
11853,18520,soda,odor,,0.5075000000000001
11854,19241,force,Strong smell,,0.42849999999999994
11855,19828,noise,not well ,,0.524
11856,23773,issue,disappointment All,,0.6163157894736843
11857,24409,hours tea coffee,,,0.3744444444444444
11858,43214,Hospitality room,hot tub minor ,,0.5095
11859,63764,water view,wife,,0.6824999999999999
11860,3875,mixed drink,hot tub minor ,,0.5005
11861,41162,Pizza,wife,,0.5565
11862,17718,way,key card,,0.69
11863,58724,bill,elevator,,0.46166666666666667
11864,26035,soda,,,0.47550000000000014
11865,4705,late service,not recommend,,0.36611111111111116
11866,21571, Great hotel. , loved it,,0.530625
11867,1758,snacks,water view,,0.583
11868,25085,issue,mixed drink,,0.509
11869,27145,beer,,,0.5459999999999999
11870,123333,weekend,,,0.53
11871,3101,bad beer,,,0.5122222222222224
11872,7889,nice perk,dam kids,,0.4076923076923077
11873,17955,Clean rooms,Pool,,0.39250000000000007
11874,41574,floor guests,good food hot,,0.4805263157894738
11875,126523,floor guests,negative feelings,,0.51
11876,22112,noise,YO bottle of Jameson,,0.55
11877,40802,snacks,water view,,0.5468421052631579
11878,1040,issue,mixed drink,,0.4739999999999999
11879,1590,hot tub minor ,margharita sweey,,0.5368421052631579
11880,43079,wife,way,,0.76
11881,1287,key card,bill,,0.6347368421052633
11882,4443,elevator,soda,,0.49526315789473685
11883,53417,Clean rooms,Pool,,0.6333333333333333
11884,61356,weekend,hours tea coffee,,0.6210000000000001
11885,67772,YO bottle of Jameson,negative feelings,,0.653
11886,18422,mixed drink,cold,,0.4840000000000001
11887,7911,wife,way,,0.3655
11888,19593,beds,elevator,,0.25999999999999995
11889,381,soda,odor,,0.5573684210526316
11890,13162,force,Strong smell,,0.5317647058823528
11891,103106,noise,not well ,,0.5105000000000001
11892,5596,issue,disappointment All,,0.40549999999999997
11893,5530,hours tea coffee,,,0.27999999999999997
11894,8947,Hospitality room,hot tub minor ,,0.38315789473684214
11895,21348,water view,wife,,0.48052631578947363
11896,24114,mixed drink,hot tub minor ,,0.5189473684210527
11897,28080,Pizza,wife,,0.5115000000000001
11898,28304,way,key card,,0.515
11899,106621,bill,elevator,,0.4891666666666667
11900,15460,soda,,,0.5035000000000001
11901,1010,late service,not recommend,,0.5134999999999998
11902,2419, Great hotel. , loved it,,0.5033333333333334
11903,18472,snacks,water view,,0.4345
11904,127039,issue,mixed drink,,0.47800000000000004
11905,5408,hot tub minor ,Pizza,,0.42699999999999994
11906,53386,wife,way,,0.5015384615384615
11907,13213,key card,bill,,0.49549999999999994
11908,14908,elevator,soda,,0.5680000000000001
11909,368,Clean rooms,Pool,,0.4934999999999999
11910,51301,weekend,hours tea coffee,,0.42849999999999994
11911,22827,YO bottle of Jameson,negative feelings,,0.5654999999999999
11912,24280,mixed drink,cold,,0.6210000000000001
11913,48843,wife,way,,0.652
11914,25351,beds,elevator,,0.48500000000000004
11915,79047,soda,odor,,0.542
11916,23916,force,Strong smell,,0.48428571428571426
11917,118973,noise,not well ,,0.5925
11918,22291,mixed drink,cold,,0.5071428571428572
11919,42566,wife,way,,0.2957894736842105
11920,4951,beds,elevator,,0.4973684210526316
11921,116980,soda,odor,,0.515
11922,7537,force,Strong smell,,0.4495000000000001
11923,9571,noise,not well ,,0.29849999999999993
11924,13447,issue,disappointment All,,0.491
11925,41251,hours tea coffee,,,0.7100000000000001
11926,54874,Hospitality room,hot tub minor ,,0.5870000000000001
11927,7260,water view,wife,,0.4663157894736842
11928,11528,mixed drink,hot tub minor ,,0.4247368421052632
11929,25612,Pizza,wife,,0.4731250000000001
11930,12554,way,key card,,0.5374999999999999
11931,81788,bill,elevator,,0.5542105263157895
11932,6303,soda,,,0.5121052631578947
11933,16930,late service,not recommend,,0.46842105263157896
11934,20507, Great hotel. , loved it,,0.6020000000000002
11935,34602,snacks,water view,,0.4266666666666667
11936,1547,issue,mixed drink,,0.5415
11937,5572,beer,,,0.4365
11938,5970,weekend,,,0.48421052631578937
11939,22002,bad beer,,,0.3499999999999999
11940,26592,nice perk,dam kids,,0.5450000000000002
11941,43181,Clean rooms,Pool,,0.43100000000000005
11942,109420,floor guests,good food hot,,0.43100000000000005
11943,109428,floor guests,negative feelings,,0.6052631578947368
11944,43244,noise,YO bottle of Jameson,,0.4669999999999999
11945,4482,snacks,water view,,0.52
11946,9286,issue,mixed drink,,0.42111111111111105
11947,19809,hot tub minor ,margharita sweey,,0.5305263157894737
11948,20019,wife,way,,0.5194736842105262
11949,25246,key card,bill,,0.4994736842105264
11950,6312,elevator,soda,,0.7
11951,64071,Clean rooms,Pool,,0.5822222222222222
11952,620,weekend,hours tea coffee,,0.48550000000000015
11953,5511,YO bottle of Jameson,negative feelings,,0.48578947368421055
11954,50919,mixed drink,cold,,0.6355555555555557
11955,78263,wife,way,,0.5638888888888889
11956,42604,beds,elevator,,0.6559999999999999
11957,7497,soda,odor,,0.5394736842105262
11958,18276,force,Strong smell,,0.623
11959,19907,noise,not well ,,0.5075000000000001
11960,63458,issue,disappointment All,,0.5222222222222223
11961,3765,hours tea coffee,,,0.65
11962,8389,Hospitality room,hot tub minor ,,0.485
11963,9934,water view,wife,,0.85
11964,18153,mixed drink,hot tub minor ,,0.5261111111111112
11965,2478,Pizza,wife,,0.47526315789473683
11966,9819,way,key card,,0.4726666666666668
11967,34237,bill,elevator,,0.47105263157894733
11968,25432,soda,,,0.45699999999999996
11969,22011,late service,not recommend,,0.4984210526315789
11970,42335, Great hotel. , loved it,,0.49400000000000005
11971,14258,snacks,water view,,0.4689473684210527
11972,21772,issue,mixed drink,,0.45000000000000007
11973,44843,hot tub minor ,Pizza,,0.4124999999999999
11974,4139,wife,way,,0.558
11975,26443,key card,bill,,0.505
11976,12588,elevator,soda,,0.47
11977,12615,Clean rooms,Pool,,0.5335
11978,83505,weekend,hours tea coffee,,0.39999999999999997
11979,1849,YO bottle of Jameson,negative feelings,,0.4121052631578948
11980,3184,mixed drink,cold,,0.5599999999999999
11981,3576,wife,way,,0.3525
11982,83234,beds,elevator,,0.17
11983,8786,soda,odor,,0.639
11984,8963,force,Strong smell,,0.4875
11985,23968,noise,not well ,,0.4183333333333333
11986,42168,mixed drink,cold,,0.627
11987,8303,wife,way,,0.46
11988,24804,beds,elevator,,0.4720000000000001
11989,5773,soda,odor,,0.5210000000000001
11990,54125,force,Strong smell,,0.529
11991,553,noise,not well ,,0.5321428571428573
11992,27732,issue,disappointment All,,0.79
11993,3100,hours tea coffee,,,0.3977777777777778
11994,123537,Hospitality room,hot tub minor ,,0.3650000000000001
11995,11355,water view,wife,,0.53
11996,21715,mixed drink,hot tub minor ,,0.5694999999999999
11997,1987,Pizza,wife,,0.4720000000000001
11998,14344,way,key card,,0.4978947368421052
11999,21786,bill,elevator,,0.5350000000000001
12000,122778,soda,,,0.5866666666666667
12001,125472,late service,not recommend,,0.36666666666666664
12002,10333, Great hotel. , loved it,,0.26799999999999996
12003,293,snacks,water view,,0.45
12004,7865,issue,mixed drink,,0.4578947368421053
12005,8950,beer,,,0.498421052631579
12006,9744,weekend,,,0.515
12007,13764,bad beer,,,0.26
12008,15450,nice perk,dam kids,,0.5492307692307692
12009,17697,Clean rooms,Pool,,0.5652631578947369
12010,42692,floor guests,good food hot,,0.586111111111111
12011,11879,floor guests,negative feelings,,0.5833333333333334
12012,46873,noise,YO bottle of Jameson,,0.63
12013,58731,snacks,water view,,0.49000000000000005
12014,22451,issue,mixed drink,,0.5575000000000001
12015,55358,hot tub minor ,margharita sweey,,0.5036842105263157
12016,9748,wife,way,,0.40333333333333327
12017,25901,key card,bill,,0.444
12018,40900,elevator,soda,,0.522
12019,70902,Clean rooms,Pool,,0.30500000000000005
12020,17217,weekend,hours tea coffee,,0.5160000000000001
12021,42993,YO bottle of Jameson,negative feelings,,0.44899999999999995
12022,53759,mixed drink,cold,,0.22000000000000003
12023,10512,wife,way,,0.5495000000000001
12024,17821,beds,elevator,,0.5879999999999999
12025,42396,soda,odor,,0.507
12026,42735,force,Strong smell,,0.6259999999999999
12027,61280,noise,not well ,,0.5947058823529412
12028,72243,issue,disappointment All,,0.7125
12029,77179,hours tea coffee,,,0.67
12030,106625,Hospitality room,hot tub minor ,,0.43599999999999983
12031,565,water view,wife,,0.4915
12032,39822,mixed drink,hot tub minor ,,0.42349999999999993
12033,40401,Pizza,wife,,0.5370588235294118
12034,49038,way,key card,,0.4085
12035,10174,bill,elevator,,0.46705882352941175
12036,22246,soda,,,0.49947368421052624
12037,43099,late service,not recommend,,0.4342105263157895
12038,2352, Great hotel. , loved it,,0.5209999999999999
12039,3006,snacks,water view,,0.5519999999999999
12040,19686,issue,mixed drink,,0.49349999999999994
12041,27037,hot tub minor ,Pizza,,0.5360000000000001
12042,27066,wife,way,,0.45733333333333337
12043,25404,key card,bill,,0.4685
12044,25160,elevator,soda,,0.45150000000000007
12045,27153,Clean rooms,Pool,,0.492
12046,22363,weekend,hours tea coffee,,0.46888888888888897
12047,61186,YO bottle of Jameson,negative feelings,,0.5495
12048,53257,mixed drink,cold,,0.476
12049,60460,wife,way,,0.6319999999999999
12050,84277,beds,elevator,,0.5479999999999999
12051,24720,soda,odor,,0.48
12052,9726,force,Strong smell,,0.611
12053,15239,noise,not well ,,0.521578947368421
12054,20265,mixed drink,cold,,0.567
12055,11912,wife,way,,0.5276470588235294
12056,18650,beds,elevator,,0.40499999999999997
12057,5353,soda,odor,,0.4694736842105263
12058,12308,force,Strong smell,,0.42000000000000004
12059,12450,noise,not well ,,0.5435
12060,14970,issue,disappointment All,,0.48333333333333334
12061,69594,hours tea coffee,,,0.501
12062,22392,Hospitality room,hot tub minor ,,0.5133333333333334
12063,7782,water view,wife,,0.37941176470588234
12064,7850,mixed drink,hot tub minor ,,0.4265
12065,21635,Pizza,wife,,0.24
12066,19701,way,key card,,0.5626315789473685
12067,19784,bill,elevator,,0.635
12068,10186,soda,,,0.565
12069,6665,late service,not recommend,,0.31
12070,15953, Great hotel. , loved it,,0.5752631578947367
12071,22022,snacks,water view,,0.49058823529411766
12072,120094,issue,mixed drink,,0.504
12073,13405,beer,,,0.5144444444444445
12074,24187,weekend,,,0.5931578947368422
12075,12738,bad beer,,,0.3905263157894736
12076,17150,mixed drink,cold,,0.5022222222222222
12077,68633,wife,way,,0.5482352941176469
12078,20492,beds,elevator,,0.554
12079,13414,soda,odor,,0.5435
12080,16350,force,Strong smell,,0.5178947368421053
12081,9761,noise,not well ,,0.4840000000000001
12082,1719,mixed drink,cold,,0.3989473684210526
12083,120529,wife,way,,0.5865
12084,14821,beds,elevator,,0.88
12085,18301,soda,odor,,0.4165
12086,20149,force,Strong smell,,0.4766666666666666
12087,27383,noise,not well ,,0.5255000000000001
12088,41295,issue,disappointment All,,0.48625
12089,50635,hours tea coffee,,,0.47800000000000004
12090,76882,Hospitality room,hot tub minor ,,0.39
12091,22152,water view,wife,,0.45299999999999996
12092,4167,mixed drink,hot tub minor ,,0.5478947368421053
12093,9910,Pizza,wife,,0.481578947368421
12094,14841,way,key card,,0.5566666666666669
12095,68916,bill,elevator,,0.7166666666666667
12096,114539,soda,,,0.5136363636363637
12097,10090,late service,not recommend,,0.5435000000000001
12098,129109, Great hotel. , loved it,,0.4568421052631579
12099,1470,snacks,water view,,0.5375
12100,20496,issue,mixed drink,,0.6220000000000001
12101,27445,beer,,,0.5470000000000002
12102,73092,weekend,,,0.33222222222222225
12103,84101,bad beer,,,0.3275
12104,11864,nice perk,dam kids,,0.40599999999999997
12105,69458,Clean rooms,Pool,,0.5995000000000001
12106,10342,floor guests,good food hot,,0.48631578947368415
12107,4979,floor guests,negative feelings,,0.5829999999999999
12108,2970,noise,YO bottle of Jameson,,0.5230000000000001
12109,25342,snacks,water view,,0.528421052631579
12110,39837,issue,mixed drink,,0.546111111111111
12111,42514,hot tub minor ,margharita sweey,,0.815
12112,49768,wife,way,,0.5005000000000001
12113,27763,key card,bill,,0.54
12114,2799,elevator,soda,,0.4534999999999999
12115,85080,Clean rooms,Pool,,0.32166666666666666
12116,43324,weekend,hours tea coffee,,0.6775000000000001
12117,118512,YO bottle of Jameson,negative feelings,,0.495
12118,13317,mixed drink,cold,,0.5095
12119,72276,wife,way,,0.43
12120,10576,beds,elevator,,0.5268750000000001
12121,14461,soda,odor,,0.6024999999999998
12122,53580,force,Strong smell,,0.5940000000000001
12123,4490,noise,not well ,,0.4175
12124,10738,issue,disappointment All,,0.573
12125,40610,hours tea coffee,,,0.4921052631578947
12126,124223,Hospitality room,hot tub minor ,,0.4700000000000001
12127,23692,water view,wife,,0.4739999999999999
12128,22587,mixed drink,hot tub minor ,,0.29916666666666664
12129,22735,Pizza,wife,,0.49300000000000005
12130,54350,way,key card,,0.5255000000000001
12131,1661,bill,elevator,,0.4652941176470588
12132,22481,soda,,,0.4773684210526316
12133,23565,late service,not recommend,,0.53
12134,120269, Great hotel. , loved it,,0.4883333333333333
12135,6778,snacks,water view,,0.5645
12136,39970,issue,mixed drink,,0.5045000000000001
12137,119117,hot tub minor ,Pizza,,0.6094736842105263
12138,24450,wife,way,,0.5605263157894737
12139,24402,key card,bill,,0.5184210526315788
12140,12642,elevator,soda,,0.539
12141,15893,Clean rooms,Pool,,0.45499999999999996
12142,50017,weekend,hours tea coffee,,0.5315789473684212
12143,67959,YO bottle of Jameson,negative feelings,,0.441
12144,2262,mixed drink,cold,,0.596842105263158
12145,17918,wife,way,,0.31
12146,34804,beds,elevator,,0.6075
12147,3924,soda,odor,,0.53
12148,24105,force,Strong smell,,0.5810526315789474
12149,6884,noise,not well ,,0.48149999999999993
12150,5266,mixed drink,cold,,0.49849999999999994
12151,8709,wife,way,,0.5533333333333332
12152,17216,beds,elevator,,0.46315789473684205
12153,25013,soda,odor,,0.5
12154,22721,force,Strong smell,,0.5363157894736843
12155,10022,noise,not well ,,0.5225000000000001
12156,27748,issue,disappointment All,,0.42899999999999994
12157,120761,hours tea coffee,,,0.5921052631578947
12158,26808,Hospitality room,hot tub minor ,,0.6388888888888888
12159,3166,water view,wife,,0.5895000000000001
12160,15605,mixed drink,hot tub minor ,,0.398
12161,16108,Pizza,wife,,0.6288888888888889
12162,27871,way,key card,,0.547
12163,3057,bill,elevator,,0.47263157894736835
12164,67,soda,,,0.41368421052631577
12165,10696,late service,not recommend,,0.23666666666666666
12166,15643, Great hotel. , loved it,,0.49000000000000005
12167,13762,snacks,water view,,0.4965
12168,19462,issue,mixed drink,,0.94
12169,26736,beer,,,0.5409999999999999
12170,34399,weekend,,,0.4678947368421052
12171,42975,bad beer,,,0.5766666666666667
12172,13776,nice perk,dam kids,,0.47705882352941176
12173,7312,Clean rooms,Pool,,0.5265
12174,13333,floor guests,good food hot,,0.5573684210526316
12175,41333,floor guests,negative feelings,,0.5152631578947368
12176,94243,noise,YO bottle of Jameson,,0.36631578947368415
12177,54975,snacks,water view,,0.43200000000000005
12178,716,issue,mixed drink,,0.4031578947368421
12179,50599,hot tub minor ,margharita sweey,,0.6255
12180,21110,wife,way,,0.492
12181,54292,key card,bill,,0.7022222222222223
12182,9555,elevator,soda,,0.49263157894736836
12183,57235,Clean rooms,Pool,,0.5094736842105263
12184,1269,weekend,hours tea coffee,,0.6368421052631578
12185,2383,YO bottle of Jameson,negative feelings,,0.390625
12186,100902,mixed drink,cold,,0.46263157894736845
12187,4192,wife,way,,0.3905
12188,10951,beds,elevator,,0.5800000000000001
12189,18605,soda,odor,,0.5515
12190,53776,force,Strong smell,,0.5325
12191,78980,noise,not well ,,0.5621052631578947
12192,9054,issue,disappointment All,,0.47411764705882353
12193,41629,hours tea coffee,,,0.5126666666666666
12194,13566,Hospitality room,hot tub minor ,,0.33149999999999996
12195,18819,water view,wife,,0.6244444444444444
12196,9918,mixed drink,hot tub minor ,,0.4446666666666667
12197,19383,Pizza,wife,,0.45
12198,34256,way,key card,,0.5494999999999999
12199,1252,bill,elevator,,0.64
12200,67576,soda,,,0.48949999999999994
12201,50936,late service,not recommend,,0.45249999999999985
12202,120155, Great hotel. , loved it,,0.3527777777777778
12203,2112,snacks,water view,,0.484
12204,3387,issue,mixed drink,,0.42299999999999993
12205,24726,hot tub minor ,Pizza,,0.5075
12206,73839,wife,way,,0.4685
12207,8447,key card,bill,,0.4957894736842106
12208,1858,elevator,soda,,0.462
12209,11841,Clean rooms,Pool,,0.4
12210,13064,weekend,hours tea coffee,,0.5585
12211,24887,YO bottle of Jameson,negative feelings,,0.6015789473684211
12212,51273,mixed drink,cold,,0.5665
12213,19513,wife,way,,0.46699999999999997
12214,60469,beds,elevator,,0.4842105263157894
12215,6117,soda,odor,,0.49749999999999994
12216,8732,force,Strong smell,,0.39133333333333337
12217,17358,noise,not well ,,0.4926315789473686
12218,1388,mixed drink,cold,,0.46666666666666673
12219,4032,wife,way,,0.45149999999999996
12220,25703,beds,elevator,,0.48461538461538456
12221,41450,soda,odor,,0.5327777777777778
12222,21361,force,Strong smell,,0.3983333333333333
12223,15862,noise,not well ,,0.692
12224,16963,issue,disappointment All,,0.4905555555555556
12225,26266,hours tea coffee,,,0.49449999999999994
12226,4446,Hospitality room,hot tub minor ,,0.5536842105263159
12227,8048,water view,wife,,0.507
12228,16587,mixed drink,hot tub minor ,,0.5764705882352941
12229,17072,Pizza,wife,,0.5268421052631578
12230,126963,way,key card,,0.438
12231,37250,bill,elevator,,0.4299999999999999
12232,6033,soda,,,0.40315789473684216
12233,22838,late service,not recommend,,0.5815000000000001
12234,5096, Great hotel. , loved it,,0.46299999999999997
12235,17754,snacks,water view,,0.5309999999999999
12236,25056,issue,mixed drink,,0.3374999999999999
12237,25247,beer,,,0.503
12238,27282,weekend,,,0.49849999999999994
12239,49581,bad beer,,,0.5463157894736842
12240,119264,nice perk,dam kids,,0.5005882352941178
12241,4289,Clean rooms,Pool,,0.4475
12242,120701,floor guests,good food hot,,0.5134999999999998
12243,124073,floor guests,negative feelings,,0.5015000000000001
12244,7608,noise,YO bottle of Jameson,,0.49333333333333335
12245,41515,snacks,water view,,0.508
12246,4415,issue,mixed drink,,0.5255
12247,46175,hot tub minor ,margharita sweey,,0.44499999999999995
12248,102472,wife,way,,0.48578947368421044
12249,124911,key card,bill,,0.6429999999999999
12250,26010,elevator,soda,,0.266
12251,64172,Clean rooms,Pool,,0.42000000000000004
12252,76638,weekend,hours tea coffee,,0.4466666666666666
12253,13365,YO bottle of Jameson,negative feelings,,0.6990000000000001
12254,114381,mixed drink,cold,,0.5028571428571429
12255,126962,wife,way,,0.5578947368421053
12256,103420,beds,elevator,,0.71
12257,3045,soda,odor,,0.4705263157894737
12258,2076,force,Strong smell,,0.3935
12259,12397,noise,not well ,,0.5710526315789475
12260,41009,issue,disappointment All,,0.537
12261,10668,hours tea coffee,,,0.48150000000000004
12262,13471,Hospitality room,hot tub minor ,,0.5058333333333334
12263,24381,water view,wife,,0.44499999999999995
12264,49692,mixed drink,hot tub minor ,,0.5155000000000001
12265,2250,Pizza,wife,,0.505
12266,14716,way,key card,,0.4725
12267,13178,bill,elevator,,0.5345
12268,14261,soda,,,0.49400000000000005
12269,22635,late service,not recommend,,0.4790909090909091
12270,34387, Great hotel. , loved it,,0.5235000000000001
12271,66238,snacks,water view,,0.3875
12272,6813,issue,mixed drink,,0.47
12273,12426,hot tub minor ,Pizza,,0.635
12274,16198,wife,way,,0.98
12275,17769,key card,bill,,0.515
12276,21914,elevator,soda,,0.5375
12277,50040,Clean rooms,Pool,,0.4805
12278,56212,weekend,hours tea coffee,,0.59
12279,25078,YO bottle of Jameson,negative feelings,,0.5022222222222221
12280,8543,mixed drink,cold,,0.491
12281,15286,wife,way,,0.42894736842105263
12282,119535,beds,elevator,,0.542
12283,19404,soda,odor,,0.39849999999999997
12284,23320,force,Strong smell,,0.45899999999999996
12285,27232,noise,not well ,,0.5009999999999999
12286,43077,mixed drink,cold,,0.548
12287,15210,wife,way,,0.5589473684210526
12288,27144,beds,elevator,,0.4294999999999999
12289,124039,soda,odor,,0.4625
12290,67568,force,Strong smell,,0.4829999999999998
12291,7093,noise,not well ,,0.6144999999999999
12292,16416,issue,disappointment All,,0.5130000000000001
12293,84357,hours tea coffee,,,0.4495
12294,103103,Hospitality room,hot tub minor ,,0.6640000000000001
12295,914,water view,wife,,0.362
12296,19975,mixed drink,hot tub minor ,,0.5278947368421051
12297,1924,Pizza,wife,,0.5
12298,15343,way,key card,,0.5566666666666666
12299,16857,bill,elevator,,0.5415000000000001
12300,123985,soda,,,0.44
12301,476,late service,not recommend,,0.46900000000000003
12302,10885, Great hotel. , loved it,,0.5105555555555555
12303,22275,snacks,water view,,0.5365000000000001
12304,119178,issue,mixed drink,,0.378
12305,26034,beer,,,0.44
12306,17096,weekend,,,0.5
12307,19249,bad beer,,,0.41333333333333333
12308,20224,nice perk,dam kids,,0.6033333333333334
12309,64084,Clean rooms,Pool,,0.5035000000000001
12310,84271,floor guests,good food hot,,0.45222222222222225
12311,5563,floor guests,negative feelings,,0.57
12312,4492,noise,YO bottle of Jameson,,0.516
12313,28039,snacks,water view,,0.47
12314,42362,issue,mixed drink,,0.36
12315,43298,hot tub minor ,margharita sweey,,0.5035000000000002
12316,57138,wife,way,,0.86
12317,6025,key card,bill,,0.84
12318,24364,elevator,soda,,0.368
12319,24636,Clean rooms,Pool,,0.382
12320,18397,weekend,hours tea coffee,,0.43333333333333335
12321,18700,YO bottle of Jameson,negative feelings,,0.17
12322,67279,mixed drink,cold,,0.42400000000000004
12323,11663,wife,way,,0.523
12324,17127,beds,elevator,,0.56
12325,42229,soda,odor,,0.5980000000000001
12326,67384,force,Strong smell,,0.483
12327,115156,noise,not well ,,0.4435714285714286
12328,6284,issue,disappointment All,,0.48235294117647054
12329,9561,hours tea coffee,,,0.5866666666666666
12330,64283,Hospitality room,hot tub minor ,,0.49947368421052635
12331,84127,water view,wife,,0.4915
12332,1103,mixed drink,hot tub minor ,,0.5010526315789474
12333,16541,Pizza,wife,,0.47263157894736835
12334,17620,way,key card,,0.5250000000000001
12335,26565,bill,elevator,,0.5957894736842105
12336,79349,soda,,,0.5790000000000001
12337,24061,late service,not recommend,,0.5292857142857142
12338,85425, Great hotel. , loved it,,0.5278947368421052
12339,51104,snacks,water view,,0.429
12340,2002,issue,mixed drink,,0.37150000000000005
12341,6791,hot tub minor ,Pizza,,0.3695
12342,17707,wife,way,,0.5199999999999999
12343,23491,key card,bill,,0.5015000000000001
12344,42775,elevator,soda,,0.4838888888888889
12345,67972,Clean rooms,Pool,,0.5425
12346,79445,weekend,hours tea coffee,,0.3995
12347,26289,YO bottle of Jameson,negative feelings,,0.49899999999999994
12348,23945,mixed drink,cold,,0.49000000000000005
12349,12570,wife,way,,0.538
12350,12504,beds,elevator,,0.6200000000000001
12351,20673,soda,odor,,0.5489999999999999
12352,22410,force,Strong smell,,0.533
12353,4619,noise,not well ,,0.5983333333333334
12354,7783,mixed drink,cold,,0.518
12355,100853,wife,way,,0.48999999999999994
12356,126521,beds,elevator,,0.5983333333333333
12357,9505,soda,odor,,0.5010526315789475
12358,27425,force,Strong smell,,0.5315000000000001
12359,42877,noise,not well ,,0.5315000000000001
12360,22161,issue,disappointment All,,0.48250000000000004
12361,43289,hours tea coffee,,,0.5452941176470588
12362,4055,Hospitality room,hot tub minor ,,0.5985
12363,4236,water view,wife,,0.4747368421052631
12364,10407,mixed drink,hot tub minor ,,0.42684210526315786
12365,12533,Pizza,wife,,0.48789473684210516
12366,13148,way,key card,,0.7263157894736842
12367,13809,bill,elevator,,0.5745000000000001
12368,34479,soda,,,0.48450000000000004
12369,42246,late service,not recommend,,0.493
12370,48995, Great hotel. , loved it,,0.5252631578947369
12371,53585,snacks,water view,,0.5047368421052632
12372,73172,issue,mixed drink,,0.579
12373,25748,beer,,,0.49949999999999994
12374,28504,weekend,,,0.5478947368421052
12375,42136,bad beer,,,0.5023076923076922
12376,3386,nice perk,dam kids,,0.538
12377,25804,Clean rooms,Pool,,0.509090909090909
12378,9446,floor guests,good food hot,,0.38315789473684214
12379,50952,floor guests,negative feelings,,0.3516666666666667
12380,99634,noise,YO bottle of Jameson,,0.5625
12381,16045,snacks,water view,,0.4547368421052633
12382,17201,issue,mixed drink,,0.4905263157894737
12383,26663,hot tub minor ,margharita sweey,,0.49700000000000005
12384,12072,wife,way,,0.4693333333333334
12385,12157,key card,bill,,0.583
12386,20940,elevator,soda,,0.5725
12387,27032,Clean rooms,Pool,,0.61
12388,42330,weekend,hours tea coffee,,0.4705555555555555
12389,70862,YO bottle of Jameson,negative feelings,,0.5439999999999999
12390,1144,mixed drink,cold,,0.47800000000000004
12391,21296,wife,way,,0.481
12392,769,beds,elevator,,0.4436842105263158
12393,4363,soda,odor,,0.51
12394,13852,force,Strong smell,,0.5389999999999999
12395,28448,noise,not well ,,0.5742105263157894
12396,41871,issue,disappointment All,,0.5579999999999998
12397,21970,hours tea coffee,,,0.33
12398,13530,Hospitality room,hot tub minor ,,0.33799999999999997
12399,8692,water view,wife,,0.604736842105263
12400,64839,mixed drink,hot tub minor ,,0.5089473684210526
