channel,hotel_country,hotel_market,is_mobile,is_package,is_booking
4,50,853,0,0,2
4,50,855,0,0,0
4,50,856,0,1,4
4,50,857,1,1,2
4,50,859,1,0,2
4,50,861,1,0,3
4,50,862,0,0,1
4,50,863,0,1,1
4,50,864,2,0,4
4,50,867,0,0,3
4,50,868,1,0,5
4,50,869,0,0,4
4,50,870,0,0,2
4,50,871,0,1,3
4,50,872,0,1,2
4,50,873,0,0,3
4,50,875,1,0,1
4,50,876,0,0,0
4,50,877,1,0,2
4,50,878,0,0,2
4,50,879,2,0,3
4,50,880,0,0,2
4,50,881,1,0,1
4,50,882,1,0,3
4,50,883,0,0,1
4,50,884,0,0,2
4,50,887,0,0,2
4,50,893,0,0,1
4,50,894,3,0,3
4,50,895,0,0,1
4,50,896,0,0,0
4,50,897,1,0,2
4,50,898,0,0,1
4,50,900,2,0,3
4,50,901,1,0,2
4,50,902,0,0,0
4,50,903,1,0,3
4,50,904,0,0,2
4,50,905,2,0,2
4,50,906,1,0,0
4,50,907,0,0,0
4,50,908,1,0,1
4,50,910,2,2,6
4,50,911,1,0,2
4,50,912,0,0,1
4,50,914,0,0,0
4,50,915,1,0,3
4,50,926,2,0,7
4,50,927,1,0,0
4,50,928,1,0,3
4,50,929,1,0,3
4,50,930,1,0,3
4,50,931,0,0,0
4,50,933,1,0,3
4,50,935,0,1,2
4,50,936,2,0,2
4,50,945,1,0,1
4,50,946,0,0,7
4,50,947,0,0,3
4,50,948,0,0,0
4,50,949,0,0,1
4,50,950,0,0,0
4,50,952,0,0,1
4,50,953,5,0,9
4,50,965,0,0,1
4,50,967,0,0,7
4,50,968,0,0,4
4,50,969,0,0,5
4,50,970,1,0,4
4,50,971,0,0,0
4,50,972,0,0,3
4,50,973,2,0,3
4,50,984,1,0,1
4,50,985,1,0,1
4,50,990,1,0,0
4,50,991,1,0,1
4,50,992,0,0,0
4,50,993,2,0,4
4,50,994,1,0,4
4,50,1010,1,0,6
4,50,1011,0,0,0
4,50,1012,0,0,4
4,50,1015,4,1,17
4,50,1018,0,0,0
4,50,1019,1,0,0
4,50,1021,0,0,3
4,50,1025,0,0,1
4,50,1027,0,0,0
4,50,1028,0,0,1
4,50,1030,0,1,6
4,50,1031,0,0,1
4,50,1042,2,0,7
4,50,1048,1,0,3
4,50,1051,0,0,1
4,50,1052,0,0,0
4,50,1053,1,0,2
4,50,1054,0,0,0
4,50,1055,0,0,1
4,50,1056,0,0,5
4,50,1057,0,0,2
4,50,1058,0,0,1
4,50,1059,0,0,1
4,50,1061,0,0,2
4,50,1062,0,0,0
4,50,1063,0,0,0
4,50,1064,1,0,0
4,50,1069,0,0,1
4,50,1071,1,0,1
4,50,1076,1,0,2
4,50,1077,4,0,3
4,50,1082,1,0,2
4,50,1087,0,0,1
4,50,1090,0,0,4
4,50,1094,0,0,2
4,50,1097,1,0,1
4,50,1099,0,0,1
4,50,1100,0,0,1
4,50,1101,0,0,2
4,50,1102,0,0,1
4,50,1107,0,0,2
4,50,1111,0,0,1
4,50,1112,0,0,1
4,50,1116,4,1,4
4,50,1118,2,0,0
4,50,1120,2,0,2
4,50,1121,1,0,1
4,50,1122,0,0,1
4,50,1124,0,0,0
4,50,1125,1,0,2
4,50,1126,0,0,1
4,50,1133,2,0,1
4,50,1134,1,0,3
4,50,1139,1,0,3
4,50,1140,0,0,0
4,50,1141,0,0,3
4,50,1142,1,0,1
4,50,1143,0,0,1
4,50,1144,1,0,1
4,50,1145,1,0,4
4,50,1147,0,0,2
4,50,1148,2,1,2
4,50,1149,2,0,5
4,50,1154,3,0,1
4,50,1155,0,1,3
4,50,1157,0,0,1
4,50,1158,2,0,2
4,50,1168,0,0,2
4,50,1169,2,0,2
4,50,1170,0,1,4
4,50,1171,0,0,0
4,50,1172,0,0,3
4,50,1173,0,0,1
4,50,1174,0,0,0
4,50,1179,7,0,14
4,50,1180,1,0,2
4,50,1181,2,0,3
4,50,1184,0,0,1
4,50,1185,3,0,3
4,50,1186,0,0,1
4,50,1187,1,0,1
4,50,1191,2,0,9
4,50,1203,4,0,7
4,50,1230,28,51,160
4,50,1235,7,1,21
4,50,1241,5,8,34
4,50,1249,4,0,3
4,50,1250,1,0,4
4,50,1253,0,0,1
4,50,1261,1,0,2
4,50,1262,1,0,2
4,50,1263,1,1,6
4,50,1264,0,0,1
4,50,1265,1,0,4
4,50,1266,1,0,4
4,50,1267,0,0,1
4,50,1268,1,0,2
4,50,1269,0,0,2
4,50,1270,1,0,1
4,50,1271,0,0,5
4,50,1282,0,0,1
4,50,1284,2,0,5
4,50,1286,1,0,1
4,50,1287,0,0,2
4,50,1290,0,0,0
4,50,1291,0,0,3
4,50,1292,0,0,1
4,50,1294,1,0,2
4,50,1295,1,0,3
4,50,1296,1,0,1
4,50,1297,0,0,1
4,50,1298,0,0,1
4,50,1300,1,0,5
4,50,1301,0,0,1
4,50,1304,1,1,1
4,50,1305,1,0,6
4,50,1306,0,0,1
4,50,1309,1,0,2
4,50,1310,0,0,1
4,50,1311,0,0,2
4,50,1317,0,0,0
4,50,1320,0,0,1
4,50,1321,1,1,1
4,50,1325,0,0,2
4,50,1328,0,0,0
4,50,1330,0,1,1
4,50,1331,1,0,3
4,50,1332,1,0,3
4,50,1334,0,0,2
4,50,1335,0,0,2
4,50,1336,0,0,0
4,50,1337,1,1,5
4,50,1338,0,0,1
4,50,1339,0,0,0
4,50,1340,0,0,1
4,50,1342,0,0,1
4,50,1343,0,0,2
4,50,1344,1,0,2
4,50,1347,0,0,1
4,50,1348,0,0,1
4,50,1349,0,0,0
4,50,1350,0,0,1
4,50,1351,0,0,1
4,50,1354,0,0,1
4,50,1355,2,1,2
4,50,1356,1,0,1
4,50,1359,0,0,1
4,50,1360,0,1,1
4,50,1361,1,0,1
4,50,1363,1,0,2
4,50,1365,1,0,2
4,50,1366,0,0,1
4,50,1367,0,0,1
4,50,1372,0,0,0
4,50,1378,1,0,0
4,50,1442,2,1,6
4,50,1457,7,4,25
4,50,1507,2,2,16
4,50,1513,0,0,1
4,50,1515,0,0,3
4,50,1516,2,0,1
4,50,1519,0,2,6
4,50,1529,1,4,5
4,50,1538,2,0,7
4,50,1544,1,0,3
4,50,1546,1,0,12
4,50,1553,1,0,2
4,50,1560,2,0,2
4,50,1628,2,1,3
4,50,1629,4,1,3
4,50,1630,3,0,3
4,50,1631,0,0,2
4,50,1632,7,0,23
4,50,1633,3,0,20
4,50,1634,2,0,15
4,50,1637,0,0,2
4,50,1639,0,0,1
4,50,1640,0,0,1
4,50,1641,1,0,1
4,50,1642,0,0,1
4,50,1643,1,0,0
4,50,1644,0,0,1
4,50,1645,3,0,1
4,50,1646,0,0,2
4,50,1649,1,0,0
4,50,1650,1,0,6
4,50,1651,1,0,0
4,50,1653,0,0,0
4,50,1654,2,0,2
4,50,1656,0,0,2
4,50,1658,1,0,5
4,50,1662,1,0,1
4,50,1664,1,0,3
4,50,1666,0,0,0
4,50,1669,0,0,2
4,50,1672,0,0,0
4,50,1673,1,0,2
4,50,1675,3,0,8
4,50,2117,1,0,3
4,51,197,6,8,11
4,51,1509,8,47,35
4,52,202,4,6,6
4,54,1285,1,0,1
4,57,172,0,0,1
4,58,33,2,2,9
4,58,1009,0,0,1
4,60,1554,1,0,2
4,61,198,0,1,2
4,63,934,0,1,6
4,63,939,1,2,7
4,63,959,1,0,2
4,63,962,2,2,12
4,63,966,1,3,11
4,63,974,2,1,5
4,63,978,1,0,4
4,63,1001,0,0,0
4,63,1005,0,0,0
4,63,1022,0,0,0
4,63,1023,1,6,7
4,63,1029,1,0,3
4,63,1045,1,1,1
4,63,1050,0,0,1
4,63,1083,2,0,1
4,63,1108,7,8,39
4,63,1160,1,0,2
4,63,1193,5,1,11
4,63,1196,2,0,2
4,63,1201,0,0,1
4,63,1247,0,0,1
4,63,1248,0,0,0
4,63,1251,0,0,0
4,63,1252,0,0,0
4,63,1256,1,0,1
4,63,1258,9,9,62
4,63,1272,0,0,0
4,63,1302,2,0,2
4,63,1303,1,1,3
4,63,1405,0,0,0
4,63,1427,0,0,1
4,63,1428,0,0,1
4,63,1429,1,0,0
4,63,1430,1,0,1
4,63,1431,0,0,0
4,63,1432,1,0,0
4,63,1458,0,0,0
4,63,1460,1,0,2
4,63,1471,0,0,0
4,63,1473,0,0,0
4,63,1487,0,0,2
4,63,1488,0,0,1
4,63,1489,0,0,1
4,63,1586,0,0,3
4,63,1596,0,0,1
4,63,1677,0,0,1
4,63,1678,0,0,0
4,63,1679,1,0,0
4,63,1680,1,0,0
4,63,1684,0,0,1
4,63,1689,0,1,1
4,64,1414,0,1,3
4,64,1725,1,0,2
4,64,1726,0,0,0
4,66,1014,0,2,4
4,67,203,3,5,5
4,68,275,19,47,98
4,68,280,1,0,5
4,68,282,1,0,0
4,68,284,0,0,1
4,68,285,0,0,2
4,68,286,0,0,2
4,68,288,0,0,0
4,68,289,2,0,4
4,68,290,1,0,3
4,68,291,1,0,2
4,68,292,3,1,12
4,68,293,2,1,4
4,68,295,0,0,0
4,68,296,0,0,7
4,68,1435,1,0,1
4,68,1724,1,3,2
4,69,226,0,0,0
4,70,10,19,16,62
4,70,19,110,90,307
4,70,133,16,5,48
4,70,134,22,2,81
4,70,135,12,4,44
4,70,233,2,4,7
4,70,303,8,4,14
4,70,306,7,1,21
4,70,307,7,1,30
4,70,308,8,1,16
4,70,309,12,0,32
4,70,310,4,2,14
4,70,311,5,0,16
4,70,312,6,0,28
4,70,761,9,0,11
4,70,762,7,1,11
4,70,763,2,0,7
4,70,764,3,0,8
4,70,766,3,0,13
4,70,767,8,0,25
4,70,768,3,0,4
4,70,1495,0,0,6
4,70,1901,3,1,13
4,70,1902,13,0,15
4,70,1903,7,0,10
4,70,1904,6,0,10
4,70,1905,7,0,18
4,70,1906,0,0,3
4,70,1907,9,0,12
4,70,1908,18,0,40
4,70,1909,9,0,25
4,70,1910,3,1,10
4,70,1911,0,0,6
4,70,1912,6,0,15
4,70,1913,3,0,23
4,70,1914,11,1,26
4,70,1915,10,0,18
4,70,1919,5,0,15
4,70,1921,5,0,7
4,70,1922,1,0,3
4,70,1923,3,0,9
4,70,1924,3,0,4
4,70,1925,2,0,12
4,70,1926,5,0,9
4,70,1927,2,0,12
4,70,1928,5,0,9
4,70,1929,8,0,20
4,70,1930,9,0,35
4,70,1931,10,0,27
4,71,102,2,0,5
4,72,1753,2,0,2
4,72,2107,0,0,1
4,73,1715,1,1,0
4,73,1722,0,0,0
4,74,1888,0,1,1
4,75,161,0,0,1
4,76,1537,0,0,1
4,77,2,28,81,111
4,77,6,0,18,20
4,77,20,14,26,64
4,77,21,5,7,15
4,77,132,5,13,17
4,77,154,3,2,12
4,77,217,2,4,5
4,77,218,1,0,5
4,77,219,2,2,7
4,77,222,13,37,32
4,77,223,1,0,5
4,77,774,3,12,8
4,77,1399,1,5,4
4,77,1410,3,7,13
4,77,1420,1,0,0
4,77,1422,5,6,9
4,77,1423,0,0,0
4,77,1424,2,1,2
4,77,1440,0,0,1
4,77,1453,3,10,8
4,77,1454,6,15,10
4,77,1482,6,11,17
4,77,1499,0,1,1
4,77,1876,1,0,0
4,77,1877,0,0,1
4,77,1878,1,0,2
4,77,1880,1,6,13
4,77,1881,0,0,3
4,77,1882,1,2,11
4,77,1883,1,1,2
4,77,1884,2,0,4
4,77,1885,1,0,7
4,77,1887,1,0,8
4,77,1889,0,0,0
4,77,1890,1,2,1
4,77,1892,0,0,0
4,77,1893,0,0,0
4,77,1895,0,1,3
4,77,1896,1,0,1
4,77,1897,0,0,1
4,77,1900,2,0,7
4,79,16,8,14,39
4,79,227,0,0,1
4,79,248,1,0,1
4,79,270,0,0,1
4,79,271,1,0,0
4,79,793,0,0,2
4,79,1588,0,0,1
4,80,204,1,5,4
4,81,194,0,0,0
4,82,228,8,10,26
4,82,229,0,0,1
4,82,230,15,7,33
4,82,231,0,3,5
4,82,328,2,0,5
4,82,329,3,1,7
4,82,821,2,0,4
4,83,173,0,0,1
4,84,1937,0,1,2
4,84,2103,0,0,1
4,87,58,0,2,3
4,88,1032,6,14,23
4,89,811,4,1,7
4,92,168,2,0,4
4,93,2082,0,0,0
4,93,2083,0,0,2
4,93,2084,0,0,1
4,93,2085,2,2,13
4,93,2086,2,1,11
4,93,2087,0,0,1
4,93,2088,2,0,2
4,93,2089,1,0,1
4,96,201,2,10,8
4,98,2052,0,1,0
4,98,2054,1,3,4
4,98,2055,0,0,1
4,98,2056,0,0,0
4,99,47,3,2,27
4,99,54,0,0,1
4,99,77,0,0,0
4,99,88,9,13,42
4,99,95,0,0,1
4,99,982,1,2,3
4,99,1000,1,1,3
4,99,1016,0,0,1
4,99,1033,0,3,8
4,99,1034,0,0,1
4,99,1038,1,0,3
4,99,1040,0,1,1
4,99,1043,0,0,1
4,99,1081,0,0,1
4,99,1132,0,0,0
4,99,1151,0,0,0
4,99,1198,1,0,2
4,99,1207,0,0,0
4,99,1208,1,0,1
4,99,1209,0,0,0
4,99,1216,0,0,0
4,99,1222,0,0,1
4,99,1224,0,0,0
4,99,1225,2,0,1
4,99,1238,0,0,2
4,99,1239,4,0,12
4,99,1257,0,0,2
4,99,1307,0,0,1
4,99,1308,0,0,0
4,99,1312,1,0,1
4,99,1313,0,0,3
4,100,796,0,0,3
4,100,1433,0,2,2
4,100,1446,1,4,5
4,100,1474,1,7,6
4,101,1714,0,0,1
4,102,1522,1,0,1
4,103,1932,1,0,0
4,104,41,1,0,5
4,104,42,0,0,0
4,104,45,0,0,1
4,104,51,1,0,4
4,104,60,0,0,5
4,104,63,0,0,2
4,104,64,1,0,3
4,104,67,1,0,2
4,104,76,2,0,11
4,104,84,0,0,1
4,104,274,1,0,0
4,104,326,0,0,0
4,104,987,0,0,0
4,104,1003,1,2,13
4,104,1130,1,0,1
4,104,1278,0,0,0
4,104,1280,0,0,1
4,104,1469,1,0,1
4,104,1470,0,0,0
4,104,1483,1,1,1
4,104,1539,0,0,1
4,104,1605,0,0,0
4,104,1610,0,0,0
4,104,1612,0,1,2
4,104,1695,0,0,1
4,105,12,16,8,43
4,105,22,28,19,69
4,105,29,34,95,141
4,105,35,23,28,51
4,105,769,1,0,2
4,105,770,4,2,14
4,105,771,3,1,8
4,105,772,3,0,4
4,105,808,2,3,6
4,105,809,1,2,12
4,105,810,1,1,8
4,105,889,0,0,2
4,105,890,0,0,6
4,105,891,3,0,4
4,105,892,1,0,3
4,105,916,0,0,1
4,105,917,0,1,2
4,105,918,1,0,2
4,105,919,2,3,8
4,105,920,1,0,2
4,105,921,0,0,2
4,105,924,1,0,1
4,105,942,1,0,2
4,105,977,0,0,3
4,105,1243,1,0,0
4,105,1409,7,11,13
4,105,1497,1,1,6
4,105,1498,1,0,3
4,105,1533,0,0,3
4,105,1803,0,0,1
4,105,1804,0,0,3
4,105,1807,0,0,4
4,105,1808,3,5,15
4,105,1809,0,0,2
4,105,1812,0,0,1
4,105,1814,0,0,1
4,105,1815,1,0,2
4,105,1816,0,0,0
4,105,1817,1,0,3
4,105,1818,0,0,1
4,105,1820,0,0,3
4,105,1821,1,0,2
4,105,1822,0,0,0
4,105,1823,1,0,1
4,105,1827,0,0,2
4,105,1828,0,0,1
4,105,1830,0,0,2
4,105,1833,0,0,1
4,105,1834,1,0,2
4,105,1835,1,0,1
4,105,1838,0,0,0
4,105,1841,0,0,2
4,105,1844,0,0,1
4,105,1845,2,1,6
4,105,1846,6,2,10
4,105,1848,0,0,0
4,105,1849,3,3,3
4,105,1850,0,0,2
4,105,1852,0,0,0
4,105,1853,0,2,4
4,105,1854,3,5,8
4,105,1855,0,0,1
4,105,1856,0,0,0
4,105,1857,0,1,5
4,105,1858,0,0,3
4,105,1859,0,4,2
4,105,1860,2,3,2
4,105,1861,0,0,0
4,105,1862,2,0,2
4,105,1865,0,0,1
4,105,1867,0,0,2
4,105,1868,0,2,1
4,105,1869,4,3,9
4,105,1870,0,0,1
4,105,1871,1,0,6
4,105,1873,1,0,5
4,105,1874,0,0,0
4,106,106,4,0,38
4,106,107,23,34,119
4,106,108,11,4,57
4,106,136,12,6,27
4,106,144,2,1,8
4,106,156,8,1,15
4,106,160,2,0,11
4,106,255,3,0,10
4,106,330,4,1,13
4,106,331,3,2,26
4,106,332,2,0,14
4,106,333,1,0,2
4,106,753,5,1,17
4,106,754,2,0,6
4,106,755,0,0,2
4,106,756,7,4,19
4,106,757,0,0,1
4,106,758,2,0,4
4,106,759,1,0,10
4,106,778,1,0,4
4,106,779,0,0,2
4,106,780,0,0,0
4,106,781,4,0,6
4,106,782,0,0,2
4,106,783,1,0,8
4,106,784,1,0,3
4,106,1078,0,0,7
4,106,1702,0,0,1
4,106,1703,0,0,3
4,106,1704,1,0,3
4,107,36,19,33,54
4,107,186,7,5,23
4,107,234,0,0,1
4,107,822,0,0,4
4,108,1568,1,0,5
4,110,72,9,1,29
4,111,244,2,22,19
4,112,146,0,1,3
4,114,1113,0,0,1
4,115,159,2,3,7
4,116,314,0,1,1
4,118,200,2,5,7
4,119,2060,0,2,5
4,119,2062,0,1,2
4,119,2063,2,4,5
4,119,2065,0,0,1
4,119,2070,2,0,1
4,121,199,0,11,8
4,122,1462,0,1,1
4,124,1939,4,2,9
4,124,1942,0,0,1
4,124,1943,0,0,0
4,124,1945,0,0,1
4,124,1946,0,0,0
4,124,1952,0,0,1
4,124,1954,0,0,0
4,125,177,0,2,2
4,126,232,37,49,107
4,126,262,2,0,6
4,126,263,0,0,0
4,126,264,6,2,22
4,126,265,0,0,2
4,126,266,2,1,5
4,126,752,1,0,1
4,126,797,1,0,2
4,126,815,0,0,1
4,127,141,0,0,1
4,127,1281,0,0,2
4,128,195,0,1,1
4,128,1400,3,4,3
4,128,1455,3,14,6
4,128,1559,1,5,2
4,129,103,1,0,2
4,130,66,9,3,31
4,130,90,4,0,7
4,130,91,44,60,148
4,130,92,1,0,8
4,130,1074,0,0,0
4,130,1383,0,1,0
4,130,1384,0,0,1
4,130,1385,1,0,2
4,130,1386,0,0,3
4,130,1387,2,0,5
4,130,1388,0,0,0
4,130,1706,2,4,4
4,131,167,1,2,3
4,132,74,0,6,3
4,133,1215,1,0,1
4,135,276,0,0,6
4,135,277,3,2,13
4,135,278,13,13,51
4,135,281,3,0,8
4,135,294,2,0,2
4,135,1543,0,0,2
4,135,1557,2,0,2
4,136,196,0,6,5
4,137,2090,0,0,2
4,137,2092,0,0,0
4,139,803,0,0,3
4,140,59,1,4,5
4,141,335,2,0,1
4,141,1195,5,0,13
4,141,1240,12,13,24
4,143,178,0,0,1
4,144,4,27,65,117
4,144,7,6,4,22
4,144,13,15,12,57
4,144,15,5,12,27
4,144,24,14,23,62
4,144,777,0,0,9
4,144,1013,2,0,6
4,144,1020,1,1,10
4,144,1041,2,0,0
4,144,1159,1,0,1
4,144,1226,2,0,7
4,144,1322,1,0,4
4,144,1323,4,1,11
4,144,1324,0,0,5
4,144,1327,2,1,4
4,144,1345,0,0,4
4,144,1353,0,0,3
4,144,1364,1,0,7
4,144,1370,1,0,9
4,144,1371,0,0,0
4,144,1373,0,0,1
4,144,1374,0,0,3
4,144,1376,0,0,2
4,144,1377,1,0,3
4,144,1393,0,2,13
4,144,1398,2,1,3
4,144,1438,1,3,6
4,144,1450,5,5,23
4,144,1467,3,3,6
4,144,1496,1,0,6
4,144,1594,5,1,10
4,146,100,0,1,2
4,146,1517,0,3,3
4,146,1547,1,7,5
4,146,1548,1,0,1
4,147,143,0,1,1
4,148,1955,0,0,0
4,148,1957,0,0,2
4,148,1958,0,0,1
4,149,803,0,0,0
4,150,2101,0,0,0
4,151,69,11,15,48
4,151,70,2,1,11
4,151,75,2,0,6
4,151,80,5,7,13
4,151,184,0,1,1
4,151,1068,2,0,1
4,151,1073,0,0,0
4,151,1075,0,0,1
4,151,1135,0,0,2
4,151,1189,0,0,0
4,151,1192,3,0,4
4,151,1197,0,1,0
4,151,1236,3,2,9
4,151,1389,0,1,1
4,151,1395,0,1,1
4,151,1426,3,0,2
4,151,1486,2,3,9
4,152,73,3,3,4
4,156,206,0,0,0
4,157,211,0,0,0
4,158,166,0,2,1
4,159,287,0,3,5
4,161,1579,0,0,0
4,162,336,0,0,1
4,162,337,0,0,1
4,162,338,1,0,1
4,162,997,0,1,1
4,162,998,3,1,18
4,162,1036,1,0,1
4,162,1039,2,5,16
4,162,1047,2,2,17
4,162,1049,1,2,5
4,162,1150,2,0,8
4,162,1194,0,0,1
4,162,1490,15,6,31
4,162,1708,0,0,1
4,162,1710,0,1,5
4,163,1503,8,90,53
4,163,1933,1,3,2
4,163,1934,0,0,1
4,163,1935,2,6,7
4,165,208,0,0,1
4,166,1091,0,0,1
4,168,1242,37,41,114
4,169,28,16,43,67
4,169,1732,0,1,6
4,169,1733,1,0,3
4,170,11,7,18,18
4,170,313,13,37,48
4,170,773,4,8,17
4,170,1085,0,1,1
4,170,1481,2,14,6
4,170,1879,1,1,2
4,170,1886,0,0,1
4,170,1894,0,10,7
4,170,1899,1,0,0
4,171,61,28,42,135
4,174,405,0,0,4
4,177,297,1,0,2
4,179,2097,1,0,1
4,180,1518,6,8,13
4,180,1525,0,1,9
4,180,1731,0,0,2
4,180,1737,1,0,2
4,180,1739,0,2,1
4,180,1742,0,0,3
4,180,1745,0,0,1
4,180,2109,1,0,0
4,180,2111,5,3,10
4,180,2113,0,0,0
4,182,46,37,64,155
4,182,52,6,5,23
4,182,53,1,0,1
4,182,62,1,1,4
4,182,68,3,1,13
4,182,79,13,5,32
4,182,81,0,0,1
4,182,82,0,0,1
4,182,83,11,33,42
4,182,86,0,0,2
4,182,179,1,0,0
4,182,252,0,0,1
4,182,316,0,0,2
4,182,795,0,0,1
4,182,800,0,0,3
4,182,1408,3,0,6
4,182,1491,2,3,3
4,182,1492,1,0,0
4,182,1493,4,10,8
4,182,1563,2,0,4
4,182,1569,0,0,1
4,182,1570,0,0,2
4,182,1604,0,0,0
4,182,1707,1,1,3
4,184,170,0,0,1
4,185,185,0,1,3
4,186,209,0,5,9
4,188,205,0,1,1
4,189,48,0,0,1
4,191,163,0,0,0
4,192,2080,0,0,0
4,193,99,0,0,3
4,194,1514,0,0,4
4,194,1526,0,2,1
4,194,1528,3,13,14
4,194,1555,0,0,2
4,194,1593,0,0,2
4,194,1602,0,0,0
4,194,1717,1,0,1
4,196,1966,0,0,1
4,196,1970,0,0,0
4,196,1972,0,0,1
4,196,1973,0,0,0
4,196,1983,1,0,2
4,196,1986,0,0,1
4,196,1988,0,0,0
4,196,1991,1,0,2
4,196,2002,1,0,3
4,196,2009,0,1,0
4,196,2014,0,0,1
4,196,2021,0,0,1
4,196,2025,0,0,0
4,196,2026,0,0,0
4,196,2027,4,4,16
4,196,2030,2,1,2
4,196,2032,0,0,1
4,196,2033,0,0,0
4,196,2034,5,1,13
4,196,2035,0,0,1
4,196,2045,0,1,0
4,197,49,0,1,2
4,198,370,5,2,33
4,198,371,13,4,37
4,198,372,0,0,3
4,198,374,11,3,31
4,198,375,1,0,2
4,198,376,0,1,7
4,198,377,1,0,11
4,198,378,2,1,6
4,198,379,1,0,6
4,198,380,1,0,7
4,198,381,3,3,8
4,198,382,0,0,4
4,198,383,2,0,4
4,198,384,18,16,59
4,198,385,0,0,2
4,198,386,1,0,0
4,198,387,4,1,11
4,198,388,0,0,2
4,198,390,7,3,17
4,198,391,3,4,13
4,198,392,1,0,8
4,198,393,2,1,10
4,198,394,2,0,5
4,198,395,1,0,5
4,198,396,0,0,3
4,198,397,12,30,79
4,198,398,2,0,4
4,198,399,20,16,80
4,198,400,0,0,7
4,198,401,5,1,12
4,198,402,1,3,11
4,198,403,0,0,2
4,198,404,6,1,7
4,198,750,14,3,28
4,198,775,2,1,2
4,198,785,0,0,2
4,198,786,0,0,2
4,198,787,0,0,4
4,198,788,1,0,5
4,198,789,2,0,4
4,198,790,0,0,0
4,198,791,1,0,3
4,198,932,1,0,3
4,198,937,1,0,1
4,198,938,1,0,6
4,198,954,0,0,2
4,198,955,1,0,1
4,198,957,1,0,3
4,198,960,0,2,9
4,198,961,0,0,1
4,198,963,1,0,3
4,198,964,1,0,2
4,198,975,1,0,1
4,198,981,0,0,2
4,198,986,0,0,4
4,198,988,0,0,2
4,198,1006,1,1,1
4,198,1017,0,0,1
4,198,1037,1,1,3
4,198,1096,0,0,0
4,198,1106,0,0,0
4,198,1131,1,0,2
4,198,1136,1,0,1
4,198,1164,0,0,2
4,198,1165,0,0,0
4,198,1167,2,1,5
4,198,1176,0,0,0
4,198,1177,0,0,4
4,198,1182,0,0,2
4,198,1190,0,0,1
4,198,1200,1,0,2
4,198,1228,2,0,0
4,198,1233,0,0,1
4,198,1234,0,1,2
4,198,1255,0,0,1
4,198,1277,2,0,4
4,198,1556,0,0,2
4,198,1590,1,0,0
4,198,1598,0,1,2
4,198,1620,0,0,1
4,198,1622,0,0,1
4,198,1623,1,0,2
4,198,1624,1,1,3
4,198,1625,1,0,1
4,198,1627,5,0,5
4,198,1635,0,0,2
4,198,1636,0,0,0
4,198,1638,1,0,1
4,198,1657,3,0,3
4,198,1659,1,0,1
4,198,1661,0,0,0
4,198,1663,0,0,3
4,198,1665,1,0,1
4,198,1667,0,0,0
4,198,1668,1,0,6
4,198,1670,0,0,2
4,198,1671,0,0,2
4,198,1674,0,0,1
4,199,5,7,24,34
4,199,17,0,0,0
4,199,1743,0,0,0
4,200,996,1,4,9
4,200,1591,0,2,2
4,201,187,1,0,1
4,202,171,0,0,3
4,203,243,0,0,1
4,203,253,2,2,9
4,203,254,1,0,14
4,203,794,2,0,6
4,203,1461,0,0,2
4,203,1713,0,0,0
4,203,1716,0,0,1
4,204,27,36,83,160
4,204,104,1,1,6
4,204,158,9,8,12
4,204,180,2,0,5
4,204,188,1,0,2
4,204,941,0,1,7
4,204,943,2,1,9
4,204,944,0,0,1
4,204,1115,1,0,5
4,204,1153,2,0,5
4,204,1244,1,0,3
4,204,1245,0,0,2
4,204,1397,0,2,3
4,204,1448,0,0,0
4,204,1449,0,3,4
4,204,1452,1,3,8
4,204,1463,1,0,2
4,204,1465,1,0,3
4,204,1466,6,13,23
4,204,1478,3,3,6
4,204,1479,0,0,12
4,204,1535,0,0,2
4,204,1540,2,0,10
4,204,1545,3,0,2
4,204,1561,0,1,3
4,204,1573,1,0,0
4,204,1595,1,0,2
4,204,1614,3,6,24
4,204,1756,0,0,5
4,204,1757,0,1,1
4,204,1758,0,0,2
4,204,1759,0,0,3
4,204,1760,0,0,4
4,204,1761,0,0,3
4,204,1762,1,0,5
4,204,1763,0,0,1
4,204,1764,0,0,1
4,204,1765,0,0,0
4,204,1766,0,0,3
4,204,1767,2,1,4
4,204,1768,0,0,4
4,204,1769,0,0,3
4,204,1770,0,0,0
4,204,1771,0,0,2
4,204,1772,0,0,0
4,204,1773,0,0,1
4,204,1774,1,1,2
4,204,1775,1,1,1
4,204,1776,5,0,9
4,204,1777,0,0,10
4,204,1778,0,0,1
4,204,1779,0,0,1
4,204,1780,1,0,0
4,204,1781,4,0,4
4,204,1782,0,0,1
4,204,1783,2,0,4
4,204,1785,0,0,1
4,204,1786,2,0,2
4,204,1787,0,0,3
4,204,1789,2,0,1
4,204,1790,0,0,0
4,204,1791,0,0,4
4,204,1792,0,0,2
4,206,1436,1,2,11
4,206,1748,0,0,1
4,206,1749,0,0,0
4,206,1750,0,0,0
4,208,237,0,0,2
4,208,239,1,1,0
4,208,241,1,1,1
4,208,242,0,0,0
4,208,951,8,19,30
4,208,979,1,0,5
4,208,1092,1,0,1
4,208,1274,1,0,2
4,208,1418,2,8,9
4,208,1419,0,9,9
4,208,1451,1,1,1
4,208,1480,7,16,20
4,208,1571,0,1,0
4,208,1603,0,1,2
4,208,1797,1,4,3
4,208,1798,0,2,4
